,tag_id,value,time_delta
210239,1566998122583,265.07,0 days 00:00:01.730000
210243,1566998122583,264.05,0 days 00:00:01.740000
210247,1566998122583,264.51,0 days 00:00:01.750000
210251,1566998122583,278.53999999999996,0 days 00:00:01.760000
210255,1566998122583,286.77,0 days 00:00:01.770000
210259,1566998122583,269.78999999999996,0 days 00:00:01.780000
210263,1566998122583,261.44,0 days 00:00:01.790000
210267,1566998122583,261.26,0 days 00:00:01.800000
210271,1566998122583,260.98,0 days 00:00:01.810000
210275,1566998122583,260.71000000000004,0 days 00:00:01.820000
210279,1566998122583,260.86,0 days 00:00:01.830000
210283,1566998122583,262.33000000000004,0 days 00:00:01.840000
210287,1566998122583,262.46000000000004,0 days 00:00:01.850000
210291,1566998122583,262.95,0 days 00:00:01.860000
210295,1566998122583,263.84000000000003,0 days 00:00:01.870000
210299,1566998122583,263.78,0 days 00:00:01.880000
210303,1566998122583,264.90999999999997,0 days 00:00:01.890000
210307,1566998122583,264.82,0 days 00:00:01.900000
210311,1566998122583,266.41999999999996,0 days 00:00:01.910000
210315,1566998122583,266.48,0 days 00:00:01.920000
210319,1566998122583,266.53999999999996,0 days 00:00:01.930000
210323,1566998122583,266.35,0 days 00:00:01.940000
210327,1566998122583,267.37,0 days 00:00:01.950000
210331,1566998122583,267.8,0 days 00:00:01.960000
210335,1566998122583,267.52,0 days 00:00:01.970000
210339,1566998122583,267.09000000000003,0 days 00:00:01.980000
210343,1566998122583,266.41999999999996,0 days 00:00:01.990000
210347,1566998122583,266.78,0 days 00:00:02
210351,1566998122583,266.57,0 days 00:00:02.010000
210355,1566998122583,266.97,0 days 00:00:02.020000
210359,1566998122583,266.48,0 days 00:00:02.030000
210363,1566998122583,266.82,0 days 00:00:02.040000
210367,1566998122583,266.85,0 days 00:00:02.050000
210371,1566998122583,266.57,0 days 00:00:02.060000
210375,1566998122583,265.59000000000003,0 days 00:00:02.070000
210379,1566998122583,266.72,0 days 00:00:02.080000
210383,1566998122583,266.65999999999997,0 days 00:00:02.090000
210387,1566998122583,266.63,0 days 00:00:02.100000
210391,1566998122583,266.2,0 days 00:00:02.110000
210395,1566998122583,265.96000000000004,0 days 00:00:02.120000
210399,1566998188983,306.28999999999996,0 days 00:00:00
210403,1566998188983,306.28999999999996,0 days 00:00:00.010000
210407,1566998188983,306.45,0 days 00:00:00.020000
210411,1566998188983,306.28999999999996,0 days 00:00:00.030000
210415,1566998188983,306.16999999999996,0 days 00:00:00.040000
210419,1566998188983,305.77,0 days 00:00:00.050000
210423,1566998188983,305.59000000000003,0 days 00:00:00.060000
210427,1566998188983,308.93,0 days 00:00:00.070000
210431,1566998188983,309.66999999999996,0 days 00:00:00.080000
210435,1566998188983,309.85,0 days 00:00:00.090000
210439,1566998188983,310.87,0 days 00:00:00.100000
210443,1566998188983,312.13,0 days 00:00:00.110000
210447,1566998188983,313.02,0 days 00:00:00.120000
210451,1566998188983,314.89,0 days 00:00:00.130000
210455,1566998188983,315.93,0 days 00:00:00.140000
210459,1566998188983,318.23,0 days 00:00:00.150000
210463,1566998188983,319.77,0 days 00:00:00.160000
210467,1566998188983,322.72,0 days 00:00:00.170000
210471,1566998188983,324.84000000000003,0 days 00:00:00.180000
210475,1566998188983,329.1,0 days 00:00:00.190000
210479,1566998188983,320.48,0 days 00:00:00.200000
210483,1566998188983,334.53999999999996,0 days 00:00:00.210000
210487,1566998188983,333.52,0 days 00:00:00.220000
210491,1566998188983,333.49,0 days 00:00:00.230000
210495,1566998188983,335.49,0 days 00:00:00.240000
210499,1566998188983,336.56,0 days 00:00:00.250000
210503,1566998188983,336.53,0 days 00:00:00.260000
210507,1566998188983,336.53,0 days 00:00:00.270000
210511,1566998188983,336.35,0 days 00:00:00.280000
210515,1566998188983,336.44,0 days 00:00:00.290000
210519,1566998188983,336.62,0 days 00:00:00.300000
210523,1566998188983,337.18,0 days 00:00:00.310000
210527,1566998188983,337.08000000000004,0 days 00:00:00.320000
210531,1566998188983,336.9,0 days 00:00:00.330000
210535,1566998188983,337.02,0 days 00:00:00.340000
210539,1566998188983,335.86,0 days 00:00:00.350000
210543,1566998188983,335.7,0 days 00:00:00.360000
210547,1566998188983,335.64,0 days 00:00:00.370000
210551,1566998188983,334.6,0 days 00:00:00.380000
210555,1566998188983,334.2,0 days 00:00:00.390000
210559,1566998188983,333.4,0 days 00:00:00.400000
210563,1566998188983,333.22,0 days 00:00:00.410000
210567,1566998188983,332.14,0 days 00:00:00.420000
210571,1566998188983,332.02,0 days 00:00:00.430000
210575,1566998188983,330.94,0 days 00:00:00.440000
210579,1566998188983,330.85,0 days 00:00:00.450000
210583,1566998188983,329.59000000000003,0 days 00:00:00.460000
210587,1566998188983,329.32,0 days 00:00:00.470000
210591,1566998188983,328.43,0 days 00:00:00.480000
210595,1566998188983,328.37,0 days 00:00:00.490000
210599,1566998188983,327.26,0 days 00:00:00.500000
210603,1566998188983,327.11,0 days 00:00:00.510000
210607,1566998188983,326.22,0 days 00:00:00.520000
210611,1566998188983,325.2,0 days 00:00:00.530000
210615,1566998188983,325.11,0 days 00:00:00.540000
210619,1566998188983,324.1,0 days 00:00:00.550000
210623,1566998188983,323.98,0 days 00:00:00.560000
210627,1566998188983,323.33000000000004,0 days 00:00:00.570000
210631,1566998188983,321.91999999999996,0 days 00:00:00.580000
210635,1566998188983,322.07,0 days 00:00:00.590000
210639,1566998188983,321.21000000000004,0 days 00:00:00.600000
210643,1566998188983,320.75,0 days 00:00:00.610000
210647,1566998188983,320.63,0 days 00:00:00.620000
210651,1566998188983,319.74,0 days 00:00:00.630000
210655,1566998188983,318.53999999999996,0 days 00:00:00.640000
210659,1566998188983,318.73,0 days 00:00:00.650000
210663,1566998188983,318.39,0 days 00:00:00.660000
210667,1566998188983,317.34000000000003,0 days 00:00:00.670000
210671,1566998188983,317.19,0 days 00:00:00.680000
210675,1566998188983,316.3,0 days 00:00:00.690000
210679,1566998188983,315.23,0 days 00:00:00.700000
210683,1566998188983,314.15,0 days 00:00:00.710000
210687,1566998188983,313.51,0 days 00:00:00.720000
210691,1566998188983,313.6,0 days 00:00:00.730000
210695,1566998188983,312.25,0 days 00:00:00.740000
210699,1566998188983,311.08000000000004,0 days 00:00:00.750000
210703,1566998188983,311.7,0 days 00:00:00.760000
210707,1566998188983,311.90999999999997,0 days 00:00:00.770000
210711,1566998188983,311.39,0 days 00:00:00.780000
210715,1566998188983,311.6,0 days 00:00:00.790000
210719,1566998188983,311.16999999999996,0 days 00:00:00.800000
210723,1566998188983,264.11,0 days 00:00:00.810000
210727,1566998188983,264.24,0 days 00:00:00.820000
210731,1566998188983,264.73,0 days 00:00:00.830000
210735,1566998188983,263.68,0 days 00:00:00.840000
210739,1566998188983,263.1,0 days 00:00:00.850000
210743,1566998188983,263.81,0 days 00:00:00.860000
210747,1566998188983,262.89,0 days 00:00:00.870000
210751,1566998188983,263.07,0 days 00:00:00.880000
210755,1566998188983,263.15999999999997,0 days 00:00:00.890000
210759,1566998188983,263.75,0 days 00:00:00.900000
210763,1566998188983,263.25,0 days 00:00:00.910000
210767,1566998188983,263.35,0 days 00:00:00.920000
210771,1566998188983,264.36,0 days 00:00:00.930000
210775,1566998188983,264.39,0 days 00:00:00.940000
210779,1566998188983,266.2,0 days 00:00:00.950000
210783,1566998188983,267.34000000000003,0 days 00:00:00.960000
210787,1566998188983,268.2,0 days 00:00:00.970000
210791,1566998188983,270.81,0 days 00:00:00.980000
210795,1566998188983,274.7,0 days 00:00:00.990000
210799,1566998188983,278.08000000000004,0 days 00:00:01
210803,1566998188983,263.44,0 days 00:00:01.010000
210807,1566998188983,271.76,0 days 00:00:01.020000
210811,1566998188983,281.15,0 days 00:00:01.030000
210815,1566998188983,283.24,0 days 00:00:01.040000
210819,1566998188983,284.40999999999997,0 days 00:00:01.050000
210823,1566998188983,285.11,0 days 00:00:01.060000
210827,1566998188983,286.4,0 days 00:00:01.070000
210831,1566998188983,287.51,0 days 00:00:01.080000
210835,1566998188983,287.44,0 days 00:00:01.090000
210839,1566998188983,287.35,0 days 00:00:01.100000
210843,1566998188983,286.77,0 days 00:00:01.110000
210847,1566998188983,287.35,0 days 00:00:01.120000
210851,1566998188983,286.86,0 days 00:00:01.130000
210855,1566998188983,287.01,0 days 00:00:01.140000
210859,1566998188983,285.76,0 days 00:00:01.150000
210863,1566998188983,285.57,0 days 00:00:01.160000
210867,1566998188983,284.74,0 days 00:00:01.170000
210871,1566998188983,284.47,0 days 00:00:01.180000
210875,1566998188983,284.25,0 days 00:00:01.190000
210879,1566998188983,283.82,0 days 00:00:01.200000
210883,1566998188983,283.21000000000004,0 days 00:00:01.210000
210887,1566998188983,283.12,0 days 00:00:01.220000
210891,1566998188983,282.87,0 days 00:00:01.230000
210895,1566998188983,281.7,0 days 00:00:01.240000
210899,1566998188983,281.34000000000003,0 days 00:00:01.250000
210903,1566998188983,281.46000000000004,0 days 00:00:01.260000
210907,1566998188983,280.48,0 days 00:00:01.270000
210911,1566998188983,280.45,0 days 00:00:01.280000
210915,1566998188983,279.49,0 days 00:00:01.290000
210919,1566998188983,279.09000000000003,0 days 00:00:01.300000
210923,1566998188983,277.96000000000004,0 days 00:00:01.310000
210927,1566998188983,278.73,0 days 00:00:01.320000
210931,1566998188983,277.01,0 days 00:00:01.330000
210935,1566998188983,277.07,0 days 00:00:01.340000
210939,1566998188983,276.76,0 days 00:00:01.350000
210943,1566998188983,275.99,0 days 00:00:01.360000
210947,1566998188983,275.1,0 days 00:00:01.370000
210951,1566998188983,274.89,0 days 00:00:01.380000
210955,1566998188983,275.28999999999996,0 days 00:00:01.390000
210959,1566998188983,273.65999999999997,0 days 00:00:01.400000
210963,1566998188983,273.14,0 days 00:00:01.410000
210967,1566998188983,273.35,0 days 00:00:01.420000
210971,1566998188983,272.65,0 days 00:00:01.430000
210975,1566998188983,272.03,0 days 00:00:01.440000
210979,1566998188983,271.88,0 days 00:00:01.450000
210983,1566998188983,270.44,0 days 00:00:01.460000
210987,1566998188983,270.59000000000003,0 days 00:00:01.470000
210991,1566998188983,271.45,0 days 00:00:01.480000
210995,1566998188983,270.40999999999997,0 days 00:00:01.490000
210999,1566998188983,269.06,0 days 00:00:01.500000
211003,1566998188983,270.31,0 days 00:00:01.510000
211007,1566998188983,269.73,0 days 00:00:01.520000
211011,1566998188983,269.95,0 days 00:00:01.530000
211015,1566998188983,268.63,0 days 00:00:01.540000
211019,1566998188983,268.78,0 days 00:00:01.550000
211023,1566998188983,267.55,0 days 00:00:01.560000
211027,1566998188983,267.64,0 days 00:00:01.570000
211031,1566998188983,267.55,0 days 00:00:01.580000
211035,1566998188983,267.58000000000004,0 days 00:00:01.590000
211039,1566998188983,267.18,0 days 00:00:01.600000
211043,1566998188983,264.7,0 days 00:00:01.610000
211047,1566998188983,265.0,0 days 00:00:01.620000
211051,1566998188983,264.24,0 days 00:00:01.630000
211055,1566998188983,264.3,0 days 00:00:01.640000
211059,1566998188983,264.6,0 days 00:00:01.650000
211063,1566998188983,264.64,0 days 00:00:01.660000
211067,1566998188983,264.39,0 days 00:00:01.670000
211071,1566998188983,264.66999999999996,0 days 00:00:01.680000
211075,1566998188983,264.41999999999996,0 days 00:00:01.690000
211079,1566998188983,265.83000000000004,0 days 00:00:01.700000
211083,1566998188983,266.35,0 days 00:00:01.710000
211087,1566998188983,266.51,0 days 00:00:01.720000
211091,1566998188983,267.61,0 days 00:00:01.730000
211095,1566998188983,269.39,0 days 00:00:01.740000
211099,1566998188983,271.11,0 days 00:00:01.750000
211103,1566998188983,275.59000000000003,0 days 00:00:01.760000
211107,1566998188983,264.05,0 days 00:00:01.770000
211111,1566998188983,261.28999999999996,0 days 00:00:01.780000
211115,1566998188983,262.78999999999996,0 days 00:00:01.790000
211119,1566998188983,263.22,0 days 00:00:01.800000
211123,1566998188983,262.73,0 days 00:00:01.810000
211127,1566998188983,262.89,0 days 00:00:01.820000
211131,1566998188983,264.3,0 days 00:00:01.830000
211135,1566998188983,265.31,0 days 00:00:01.840000
211139,1566998188983,265.59000000000003,0 days 00:00:01.850000
211143,1566998188983,266.63,0 days 00:00:01.860000
211147,1566998188983,266.75,0 days 00:00:01.870000
211151,1566998188983,266.35,0 days 00:00:01.880000
211155,1566998188983,266.48,0 days 00:00:01.890000
211159,1566998188983,267.12,0 days 00:00:01.900000
211163,1566998188983,267.98,0 days 00:00:01.910000
211167,1566998188983,267.4,0 days 00:00:01.920000
211171,1566998188983,267.12,0 days 00:00:01.930000
211175,1566998188983,266.75,0 days 00:00:01.940000
211179,1566998188983,266.51,0 days 00:00:01.950000
211183,1566998188983,266.63,0 days 00:00:01.960000
211187,1566998188983,265.99,0 days 00:00:01.970000
211191,1566998188983,266.63,0 days 00:00:01.980000
211195,1566998188983,266.51,0 days 00:00:01.990000
211199,1566998188983,265.86,0 days 00:00:02
211203,1566998188983,266.23,0 days 00:00:02.010000
211207,1566998188983,266.16999999999996,0 days 00:00:02.020000
211211,1566998188983,265.68,0 days 00:00:02.030000
211215,1566998188983,265.99,0 days 00:00:02.040000
211219,1566998188983,265.59000000000003,0 days 00:00:02.050000
211223,1566998188983,265.56,0 days 00:00:02.060000
211227,1566998188983,264.41999999999996,0 days 00:00:02.070000
211231,1566998188983,265.0,0 days 00:00:02.080000
211235,1566998188983,264.97,0 days 00:00:02.090000
211239,1566998188983,264.88,0 days 00:00:02.100000
211243,1566998188983,264.76,0 days 00:00:02.110000
211247,1566998255395,306.28999999999996,0 days 00:00:00
211251,1566998255395,306.23,0 days 00:00:00.010000
211255,1566998255395,306.2,0 days 00:00:00.020000
211259,1566998255395,306.08000000000004,0 days 00:00:00.030000
211263,1566998255395,306.05,0 days 00:00:00.040000
211267,1566998255395,305.65,0 days 00:00:00.050000
211271,1566998255395,305.34000000000003,0 days 00:00:00.060000
211275,1566998255395,306.32,0 days 00:00:00.070000
211279,1566998255395,308.96000000000004,0 days 00:00:00.080000
211283,1566998255395,309.18,0 days 00:00:00.090000
211287,1566998255395,309.41999999999996,0 days 00:00:00.100000
211291,1566998255395,310.13,0 days 00:00:00.110000
211295,1566998255395,310.35,0 days 00:00:00.120000
211299,1566998255395,311.27,0 days 00:00:00.130000
211303,1566998255395,313.05,0 days 00:00:00.140000
211307,1566998255395,314.74,0 days 00:00:00.150000
211311,1566998255395,315.59000000000003,0 days 00:00:00.160000
211315,1566998255395,317.1,0 days 00:00:00.170000
211319,1566998255395,307.55,0 days 00:00:00.180000
211323,1566998255395,337.3,0 days 00:00:00.190000
211327,1566998255395,336.56,0 days 00:00:00.200000
211331,1566998255395,335.95,0 days 00:00:00.210000
211335,1566998255395,336.62,0 days 00:00:00.220000
211339,1566998255395,337.66999999999996,0 days 00:00:00.230000
211343,1566998255395,338.89,0 days 00:00:00.240000
211347,1566998255395,340.0,0 days 00:00:00.250000
211351,1566998255395,340.03,0 days 00:00:00.260000
211355,1566998255395,341.03999999999996,0 days 00:00:00.270000
211359,1566998255395,341.11,0 days 00:00:00.280000
211363,1566998255395,340.91999999999996,0 days 00:00:00.290000
211367,1566998255395,340.91999999999996,0 days 00:00:00.300000
211371,1566998255395,340.52,0 days 00:00:00.310000
211375,1566998255395,340.46000000000004,0 days 00:00:00.320000
211379,1566998255395,339.48,0 days 00:00:00.330000
211383,1566998255395,339.14,0 days 00:00:00.340000
211387,1566998255395,338.37,0 days 00:00:00.350000
211391,1566998255395,338.1,0 days 00:00:00.360000
211395,1566998255395,337.15,0 days 00:00:00.370000
211399,1566998255395,336.72,0 days 00:00:00.380000
211403,1566998255395,335.64,0 days 00:00:00.390000
211407,1566998255395,334.69,0 days 00:00:00.400000
211411,1566998255395,333.91999999999996,0 days 00:00:00.410000
211415,1566998255395,333.25,0 days 00:00:00.420000
211419,1566998255395,332.63,0 days 00:00:00.430000
211423,1566998255395,331.34000000000003,0 days 00:00:00.440000
211427,1566998255395,330.85,0 days 00:00:00.450000
211431,1566998255395,329.96000000000004,0 days 00:00:00.460000
211435,1566998255395,329.01,0 days 00:00:00.470000
211439,1566998255395,327.87,0 days 00:00:00.480000
211443,1566998255395,327.69,0 days 00:00:00.490000
211447,1566998255395,326.71000000000004,0 days 00:00:00.500000
211451,1566998255395,325.48,0 days 00:00:00.510000
211455,1566998255395,325.48,0 days 00:00:00.520000
211459,1566998255395,324.56,0 days 00:00:00.530000
211463,1566998255395,323.61,0 days 00:00:00.540000
211467,1566998255395,323.3,0 days 00:00:00.550000
211471,1566998255395,322.1,0 days 00:00:00.560000
211475,1566998255395,321.06,0 days 00:00:00.570000
211479,1566998255395,320.94,0 days 00:00:00.580000
211483,1566998255395,320.23,0 days 00:00:00.590000
211487,1566998255395,319.0,0 days 00:00:00.600000
211491,1566998255395,318.94,0 days 00:00:00.610000
211495,1566998255395,317.81,0 days 00:00:00.620000
211499,1566998255395,317.53,0 days 00:00:00.630000
211503,1566998255395,316.55,0 days 00:00:00.640000
211507,1566998255395,316.24,0 days 00:00:00.650000
211511,1566998255395,315.28999999999996,0 days 00:00:00.660000
211515,1566998255395,314.31,0 days 00:00:00.670000
211519,1566998255395,313.08000000000004,0 days 00:00:00.680000
211523,1566998255395,311.39,0 days 00:00:00.690000
211527,1566998255395,310.40999999999997,0 days 00:00:00.700000
211531,1566998255395,310.31,0 days 00:00:00.710000
211535,1566998255395,309.88,0 days 00:00:00.720000
211539,1566998255395,303.01,0 days 00:00:00.730000
211543,1566998255395,308.63,0 days 00:00:00.740000
211547,1566998255395,308.84000000000003,0 days 00:00:00.750000
211551,1566998255395,308.5,0 days 00:00:00.760000
211555,1566998255395,308.5,0 days 00:00:00.770000
211559,1566998255395,308.23,0 days 00:00:00.780000
211563,1566998255395,308.2,0 days 00:00:00.790000
211567,1566998255395,307.66999999999996,0 days 00:00:00.800000
211571,1566998255395,267.06,0 days 00:00:00.810000
211575,1566998255395,266.35,0 days 00:00:00.820000
211579,1566998255395,266.35,0 days 00:00:00.830000
211583,1566998255395,266.26,0 days 00:00:00.840000
211587,1566998255395,266.41999999999996,0 days 00:00:00.850000
211591,1566998255395,266.32,0 days 00:00:00.860000
211595,1566998255395,265.89,0 days 00:00:00.870000
211599,1566998255395,266.2,0 days 00:00:00.880000
211603,1566998255395,266.45,0 days 00:00:00.890000
211607,1566998255395,266.97,0 days 00:00:00.900000
211611,1566998255395,266.32,0 days 00:00:00.910000
211615,1566998255395,267.03,0 days 00:00:00.920000
211619,1566998255395,267.77,0 days 00:00:00.930000
211623,1566998255395,268.44,0 days 00:00:00.940000
211627,1566998255395,269.55,0 days 00:00:00.950000
211631,1566998255395,269.66999999999996,0 days 00:00:00.960000
211635,1566998255395,271.76,0 days 00:00:00.970000
211639,1566998255395,274.06,0 days 00:00:00.980000
211643,1566998255395,275.9,0 days 00:00:00.990000
211647,1566998255395,276.90999999999997,0 days 00:00:01
211651,1566998255395,257.57,0 days 00:00:01.010000
211655,1566998255395,267.74,0 days 00:00:01.020000
211659,1566998255395,286.43,0 days 00:00:01.030000
211663,1566998255395,285.51,0 days 00:00:01.040000
211667,1566998255395,285.23,0 days 00:00:01.050000
211671,1566998255395,285.41999999999996,0 days 00:00:01.060000
211675,1566998255395,285.90999999999997,0 days 00:00:01.070000
211679,1566998255395,285.78999999999996,0 days 00:00:01.080000
211683,1566998255395,286.28,0 days 00:00:01.090000
211687,1566998255395,286.74,0 days 00:00:01.100000
211691,1566998255395,286.58000000000004,0 days 00:00:01.110000
211695,1566998255395,287.08000000000004,0 days 00:00:01.120000
211699,1566998255395,287.11,0 days 00:00:01.130000
211703,1566998255395,286.89,0 days 00:00:01.140000
211707,1566998255395,286.52,0 days 00:00:01.150000
211711,1566998255395,285.78999999999996,0 days 00:00:01.160000
211715,1566998255395,284.62,0 days 00:00:01.170000
211719,1566998255395,284.87,0 days 00:00:01.180000
211723,1566998255395,284.53,0 days 00:00:01.190000
211727,1566998255395,283.78999999999996,0 days 00:00:01.200000
211731,1566998255395,283.85,0 days 00:00:01.210000
211735,1566998255395,282.96000000000004,0 days 00:00:01.220000
211739,1566998255395,281.95,0 days 00:00:01.230000
211743,1566998255395,281.98,0 days 00:00:01.240000
211747,1566998255395,281.91999999999996,0 days 00:00:01.250000
211751,1566998255395,280.40999999999997,0 days 00:00:01.260000
211755,1566998255395,280.40999999999997,0 days 00:00:01.270000
211759,1566998255395,279.59000000000003,0 days 00:00:01.280000
211763,1566998255395,278.53999999999996,0 days 00:00:01.290000
211767,1566998255395,278.53999999999996,0 days 00:00:01.300000
211771,1566998255395,277.53,0 days 00:00:01.310000
211775,1566998255395,277.99,0 days 00:00:01.320000
211779,1566998255395,275.96000000000004,0 days 00:00:01.330000
211783,1566998255395,276.15,0 days 00:00:01.340000
211787,1566998255395,275.47,0 days 00:00:01.350000
211791,1566998255395,275.38,0 days 00:00:01.360000
211795,1566998255395,274.86,0 days 00:00:01.370000
211799,1566998255395,274.03,0 days 00:00:01.380000
211803,1566998255395,273.90999999999997,0 days 00:00:01.390000
211807,1566998255395,273.65999999999997,0 days 00:00:01.400000
211811,1566998255395,272.25,0 days 00:00:01.410000
211815,1566998255395,272.46000000000004,0 days 00:00:01.420000
211819,1566998255395,271.33000000000004,0 days 00:00:01.430000
211823,1566998255395,270.74,0 days 00:00:01.440000
211827,1566998255395,270.22,0 days 00:00:01.450000
211831,1566998255395,269.88,0 days 00:00:01.460000
211835,1566998255395,268.81,0 days 00:00:01.470000
211839,1566998255395,268.78,0 days 00:00:01.480000
211843,1566998255395,268.63,0 days 00:00:01.490000
211847,1566998255395,263.75,0 days 00:00:01.500000
211851,1566998255395,268.2,0 days 00:00:01.510000
211855,1566998255395,268.1,0 days 00:00:01.520000
211859,1566998255395,268.14,0 days 00:00:01.530000
211863,1566998255395,264.73,0 days 00:00:01.540000
211867,1566998255395,266.72,0 days 00:00:01.550000
211871,1566998255395,267.49,0 days 00:00:01.560000
211875,1566998255395,266.88,0 days 00:00:01.570000
211879,1566998255395,266.32,0 days 00:00:01.580000
211883,1566998255395,266.26,0 days 00:00:01.590000
211887,1566998255395,265.96000000000004,0 days 00:00:01.600000
211891,1566998255395,263.78,0 days 00:00:01.610000
211895,1566998255395,263.9,0 days 00:00:01.620000
211899,1566998255395,264.08000000000004,0 days 00:00:01.630000
211903,1566998255395,264.08000000000004,0 days 00:00:01.640000
211907,1566998255395,263.62,0 days 00:00:01.650000
211911,1566998255395,263.93,0 days 00:00:01.660000
211915,1566998255395,263.93,0 days 00:00:01.670000
211919,1566998255395,264.14,0 days 00:00:01.680000
211923,1566998255395,264.16999999999996,0 days 00:00:01.690000
211927,1566998255395,263.53,0 days 00:00:01.700000
211931,1566998255395,264.76,0 days 00:00:01.710000
211935,1566998255395,265.46000000000004,0 days 00:00:01.720000
211939,1566998255395,267.12,0 days 00:00:01.730000
211943,1566998255395,267.49,0 days 00:00:01.740000
211947,1566998255395,267.55,0 days 00:00:01.750000
211951,1566998255395,269.46000000000004,0 days 00:00:01.760000
211955,1566998255395,270.19,0 days 00:00:01.770000
211959,1566998255395,262.43,0 days 00:00:01.780000
211963,1566998255395,262.12,0 days 00:00:01.790000
211967,1566998255395,260.86,0 days 00:00:01.800000
211971,1566998255395,260.49,0 days 00:00:01.810000
211975,1566998255395,260.64,0 days 00:00:01.820000
211979,1566998255395,262.78999999999996,0 days 00:00:01.830000
211983,1566998255395,264.21000000000004,0 days 00:00:01.840000
211987,1566998255395,263.9,0 days 00:00:01.850000
211991,1566998255395,264.41999999999996,0 days 00:00:01.860000
211995,1566998255395,264.82,0 days 00:00:01.870000
211999,1566998255395,265.31,0 days 00:00:01.880000
212003,1566998255395,265.31,0 days 00:00:01.890000
212007,1566998255395,265.56,0 days 00:00:01.900000
212011,1566998255395,265.59000000000003,0 days 00:00:01.910000
212015,1566998255395,265.8,0 days 00:00:01.920000
212019,1566998255395,265.5,0 days 00:00:01.930000
212023,1566998255395,265.96000000000004,0 days 00:00:01.940000
212027,1566998255395,266.11,0 days 00:00:01.950000
212031,1566998255395,265.86,0 days 00:00:01.960000
212035,1566998255395,265.56,0 days 00:00:01.970000
212039,1566998255395,266.16999999999996,0 days 00:00:01.980000
212043,1566998255395,265.86,0 days 00:00:01.990000
212047,1566998255395,265.77,0 days 00:00:02
212051,1566998255395,265.4,0 days 00:00:02.010000
212055,1566998255395,265.31,0 days 00:00:02.020000
212059,1566998255395,265.28,0 days 00:00:02.030000
212063,1566998255395,264.88,0 days 00:00:02.040000
212067,1566998255395,265.46000000000004,0 days 00:00:02.050000
212071,1566998255395,264.64,0 days 00:00:02.060000
212075,1566998255395,264.66999999999996,0 days 00:00:02.070000
212079,1566998255395,264.21000000000004,0 days 00:00:02.080000
212083,1566998255395,264.21000000000004,0 days 00:00:02.090000
212087,1566998255395,263.75,0 days 00:00:02.100000
212091,1566998255395,263.28,0 days 00:00:02.110000
212095,1566998321804,311.45,0 days 00:00:00
212099,1566998321804,311.6,0 days 00:00:00.010000
212103,1566998321804,311.16999999999996,0 days 00:00:00.020000
212107,1566998321804,311.08000000000004,0 days 00:00:00.030000
212111,1566998321804,310.96000000000004,0 days 00:00:00.040000
212115,1566998321804,311.02,0 days 00:00:00.050000
212119,1566998321804,310.62,0 days 00:00:00.060000
212123,1566998321804,311.66999999999996,0 days 00:00:00.070000
212127,1566998321804,311.85,0 days 00:00:00.080000
212131,1566998321804,311.88,0 days 00:00:00.090000
212135,1566998321804,311.85,0 days 00:00:00.100000
212139,1566998321804,312.22,0 days 00:00:00.110000
212143,1566998321804,312.59000000000003,0 days 00:00:00.120000
212147,1566998321804,313.45,0 days 00:00:00.130000
212151,1566998321804,315.23,0 days 00:00:00.140000
212155,1566998321804,316.58000000000004,0 days 00:00:00.150000
212159,1566998321804,318.3,0 days 00:00:00.160000
212163,1566998321804,321.4,0 days 00:00:00.170000
212167,1566998321804,319.03,0 days 00:00:00.180000
212171,1566998321804,330.73,0 days 00:00:00.190000
212175,1566998321804,331.07,0 days 00:00:00.200000
212179,1566998321804,329.81,0 days 00:00:00.210000
212183,1566998321804,330.08000000000004,0 days 00:00:00.220000
212187,1566998321804,330.76,0 days 00:00:00.230000
212191,1566998321804,333.15,0 days 00:00:00.240000
212195,1566998321804,333.98,0 days 00:00:00.250000
212199,1566998321804,334.32,0 days 00:00:00.260000
212203,1566998321804,334.23,0 days 00:00:00.270000
212207,1566998321804,335.52,0 days 00:00:00.280000
212211,1566998321804,335.58000000000004,0 days 00:00:00.290000
212215,1566998321804,336.35,0 days 00:00:00.300000
212219,1566998321804,336.19,0 days 00:00:00.310000
212223,1566998321804,336.15999999999997,0 days 00:00:00.320000
212227,1566998321804,335.4,0 days 00:00:00.330000
212231,1566998321804,334.53999999999996,0 days 00:00:00.340000
212235,1566998321804,334.38,0 days 00:00:00.350000
212239,1566998321804,333.43,0 days 00:00:00.360000
212243,1566998321804,333.15,0 days 00:00:00.370000
212247,1566998321804,331.86,0 days 00:00:00.380000
212251,1566998321804,332.11,0 days 00:00:00.390000
212255,1566998321804,330.88,0 days 00:00:00.400000
212259,1566998321804,330.73,0 days 00:00:00.410000
212263,1566998321804,329.47,0 days 00:00:00.420000
212267,1566998321804,329.5,0 days 00:00:00.430000
212271,1566998321804,328.27,0 days 00:00:00.440000
212275,1566998321804,327.40999999999997,0 days 00:00:00.450000
212279,1566998321804,326.95,0 days 00:00:00.460000
212283,1566998321804,326.06,0 days 00:00:00.470000
212287,1566998321804,325.65999999999997,0 days 00:00:00.480000
212291,1566998321804,324.87,0 days 00:00:00.490000
212295,1566998321804,323.61,0 days 00:00:00.500000
212299,1566998321804,323.48,0 days 00:00:00.510000
212303,1566998321804,321.89,0 days 00:00:00.520000
212307,1566998321804,321.98,0 days 00:00:00.530000
212311,1566998321804,320.78,0 days 00:00:00.540000
